,Sentences,Similarity
105,"no obvious way to delete incorrect security rule Previously deleting incorrect/invalid security group rule was throwing the error of ""AttributeError"" With this fix_ now the invalid security group rules can be deleted Change-Id: Ia6e9d2a0d23554ac9ab6ccd8a077714db9ae82a0 closes-bug: 1163469",0.25859159231185913
106,[Sahara] Using IDs for security groups instead of names Change-Id: I0e0e39783c13da05fa07bce8ac800312537dcc73 Closes-Bug: #1364659,0.22615577280521393
107,Fail if non-existent security group referenced When using AWS::EC2::SecurityGroup resources with nova-network (not Neutron)_ if a SourceSecurityGroupName was specified in a rule but the name did not correspond to an extant security group it would be silently ignored This change ensures that any such error in the template will cause creation of the security group to fail Fixes-bug: #1291091 Change-Id: I9344451c83f4184ef46d4e9906b94abda08836df,0.23981323838233948
108,There was a mismatch in case when referring to security groups between ml2 and ovs ML2 was referring to the security group directive as SECURITYGROUP whereas OVS is referring it as securitygroup Fix was to change the ML2 to refer to securitygroup This closes bug : 1248385 Change-Id: I4351ee1aba5f524427523c7419d4430db3f476ac,0.2349160760641098
109,Fix error adding security groups to instances with nexus Adding security group for running instance should not invoke the nexus plugin Current implementation does not validate for the 'new_host_id' as assumes it as host migration and fails Closes-Bug: #1365226 Change-Id: I9ab6b8438e6ee0698a8e2ae7ff7736f7c71b2370,0.22920361161231995
110,Friendly error message while creating security group Validate parameters before going to the parser_ while creating security group Before that_ there was an error about no such parameter Closes-Bug: #977192 Change-Id: I159f9c435f832b1476cda09280e4eeb0cca03e52,0.26153564453125
111,Implements: Now we can create security group without name & description Closes-Bug: #1254722 Change-Id: Ic59663157c22acb7b84773c9bb5aa4a340240bfa,0.3319808542728424
112,[WIP] Use security group id instead name for heat engine Change-Id: I19df87ae28f2c1e23b6632766f2c2db9b1f3bf5a Closes-bug: #1364659,0.2132679671049118
113,Add ipset to security group Add ipset to security group for improving the performance of the security group Change-Id: I85c24d5b8f1279bb5bb9c41d4912b29996baa33f Supports-blueprint: add-ipset-to-security,0.2186724841594696
114,javelin: add security groups support Create and check that security groups survive at upgrades - Create security groups and rules - Assign a security group after server creation - Check security groups survive after upgrade Change-Id: I7a8304782697d15f4201164695c321aa38097c17 Signed-off-by: Emilien Macchi <emilienmacchi@enovancecom>,0.16689054667949677
115,Adds a new OpenStack Security Notes OSSN-0024: Sensitive data exposure by logging in python-keystoneclient Change-Id: Iec614f07e35b4502627934c10087c4531ee708c5 Closes-Bug: 1004114,0.30137816071510315
116,Migrate security notes to new repository The security notes have been migrated to the central security-doc repository This patch cleans out the old contents to prevent accidental use of this repository for creation of new notes This is a temporary measure until we delete this repository sometime in the near future A pointer to the new repository location has been added in a README file Change-Id: I35b7b0c9c03ba8f416e58d26b9213f9e038357b2,0.5215226411819458
117,Add ipset to security group Add ipset to security group for improving the performance of the security group Change-Id: I02dad0543dd4346efb4e8bb4ee458c597d6d4550 Supports-blueprint: add-ipset-to-security,0.2116786241531372
118,"OpenStack Security Guide - Chapter 35: Grammatical and Format errors Dissolving multiple grammatical errors_ inclusive of awkward wording and improper punctuation; recharging ""SSL"" with ""SSL/TLS""; removing whitespaces Change-Id: I8b6873abba3b2c5bb886a68f9aae699cdd45a3c5 Closes-Bug: #1342912",0.336747944355011
119,"OpenStack Security Guide - Chapter 35: Grammatical and Format errors Dissolving multiple grammatical errors_ inclusive of awkward wording and improper punctuation; recharging ""SSL"" with ""SSL/TLS""; removing whitespaces Change-Id: Ib522c44ed7f0cb273a4b3bf39f50cd45e58ae0fb Closes-Bug: #1342912",0.3278312683105469
120,"OpenStack Security Guide - Chapter 35: Grammatical and Format errors Dissolving multiple grammatical errors_ inclusive of awkward wording and improper punctuation; recharging ""SSL"" with ""SSL/TLS""; removing whitespaces Change-Id: I044a87162c2d00408b86ca8758f6fe0e34db451e Closes-Bug: #1342912",0.33332180976867676
121,"OpenStack Security Guide - Chapter 35: Grammatical and Format errors Dissolving multiple grammatical errors_ inclusive of awkward wording and improper punctuation; recharging ""SSL"" with ""SSL/TLS"" Change-Id: Ia07eba1901ee71dd81492ed9548f0485d2876427 Closes-Bug: #1342912",0.3299404978752136
122,"OpenStack Security Guide - Chapter 35: Grammatical and Format errors Dissolving multiple grammatical errors_ inclusive of awkward wording and improper punctuation; recharging ""SSL"" with ""SSL/TLS""; removing whitespaces Change-Id: Ie20dc8dd4a238f158a2d05480e6571a5b2a17d7c Closes-Bug: #1342912",0.32914385199546814
123,Fix listing security group rules when there are too many We're hitting a RequestURITooLong exception Change-Id: I4ac6447281f4bceb5587c891a900379a073d93bf Closes-Bug: 1271462,0.18863506615161896
124,Inherit Security group tests from BaseComputeTest This patch inherits the V2 Security Group tests from BaseComputeTest and place them in respective directories Partially implements blueprint nova-api-test-inheritance Change-Id: I974bd5a9e480a9f59ae384ded79d6eacc83285b2,0.26098760962486267
125,Use created security group in scenario server test In the scenario server basic ops test a new security group is created However_ this security group is not used in the subsequent booted VM This patch passes the new security group at the creation of the VM Change-Id: Icd87e4af2541e8c43dfee0b9f880ba7372d9b379 Related-Bug: #1330519,0.1501239836215973
126,Added check for not use heat in security group delete Reasons: - Delete security group does not have check for use_heat Changes: - Added check for not use heat in security group delete Change-Id: Iac1dd61b090f88ae73ee46e7802bb377d134221d Closes-Bug: #1272847,0.21212369203567505
127,Allow case-insensitive security groups Allocation of security groups is case-insensitive_ so adding segroup rules should be also Change-Id: I455e85326a05f5c399796fc5b3c3bebf875a4334,0.15824995934963226
128,Add security details to keysone docs First draft of adding keystone security docs produced by nkinder Change-Id: I6f527daa222b6f54a7bf1f5cdb372909b68bff44 Co-Authored-By: Steve Martinelli <stevemar@caibmcom>,0.2527375817298889
129,Track security group provisioned by heat Reasons: - taskmanager doesn't perform any associations of security group/rules and instance Changes: - adding associations for group_ rules Change-Id: I39d5ab789e39d97bd612463863216af2a86976eb Closes-Bug: #1276228,0.1767200529575348
130,Implements: Security group record in Server Details included Name & description as a optinal arguments Now if you want to create security-group_ there is no need to add name & description as complulsory parameters Just run nova secgroup-create_ it will create group with id/UUID for nova-network & neutron Closes-Bug: #1254722 Change-Id: If9fa245ba11e0a6df727dfd10810fb97ee3124d9,0.19412446022033691
131,WIP patch for tesing security group fix This is a wip patch which tests security group fix in Nova_ with new tempest test for negative test for security group - Nova patch: https://reviewopenstackorg/#/c/83190/ - Tempest patch: https://reviewopenstackorg/#/c/62702/ Change-Id: I5a40788c92e979fb7ec7877a476c5e5f3ec1d7a9,0.36992311477661133
132,Allow case-insensitive neutron security groups nova-network security groups are case-insensitive Neutron validates security-group names regardless of case_ however they would fail when the scheduler would attempt to allocate the group to the instance causing it to enter into an ERROR state This patch fixes neutrons allocate_for_instance allowing case-insentivie groups to be matched Closes-Bug: #1286463 Change-Id: Id950887b5011e7df7b66c212d1b074e0e8ccb84f (cherry picked from commit 90393c328368efc986a7169e756b4eff0d7eb912),0.25402575731277466
133,NSX plugin: Introduce operational status for security groups This is an extension specific to the NSX plugin which introduces the 'status' attributes for security groups Asynchronous operation need this attribute to set the appropriate state for the resource according to the task completion state Like other attribute extensions_ this extension adds a new DB table with a 1:1 relationship with the security groups table Migration of this attribute to the code API in the future would be straightforward Related to blueprint nvp-async-backend-commuunication Change-Id: I5eb9e863c1b8e279c4bec70753f1fde5e4ee9339,0.1808902621269226
