Column1	x	y	z	sentence	labels	my_categories	model_gen_cat
86	13.791222	15.047061	0.44180962	Clean Nova security groups Change-Id: I9ea46e4ce187194f04f7acbb9fb37f3ffbb2456f	6	add_security_group_policy	speed_group_security
87	13.868041	14.270362	-1.8542081	Allow case-insensitive neutron security groups nova-network security groups are case-insensitive Neutron validates security-group names regardless of case_ however they would fail when the scheduler would attempt to allocate the group to the instance causing it to enter into an ERROR state This patch fixes neutrons allocate_for_instance allowing case-insentivie groups to be matched Change-Id: Id950887b5011e7df7b66c212d1b074e0e8ccb84f Closes-Bug: #1286463	6	add_security_group_policy	validates_group_security
88	9.829404	14.540027	0.39576617	Break out security group logic in allocate_for_instance This patch breaks out the security group logic that converts security group names to ids in allocate_for_instance to it's own method in an attempt to shortten allocate_for_instance and make it more managable Closes-bug: #1279941 Change-Id: I06f24c646261098c3412476604f8f325458cea10	-1	add_security_group_policy	bug_id_security_group
89	7.5427127	16.876448	-0.20678893	description for "default" security group changed Changed the description of "default" security group from "default" to "default security group" Change-Id: Ie81f05de427c53d777c16631cf9bddb19851e1a9 Closes-Bug:1291570	7	add_security_group_policy	changed_group_security
90	6.6930294	15.817695	-0.14550002	Add hash to auto security group for uniqueness Node group id is unique enough to avoid duplicates Change-Id: I4ce1de63313320683b9d87e3318349da3c014d7d Closes-Bug: #1383348 (cherry picked from commit 871cc57d056472758e2fe0b09924eefcc28171a4)	-1	add_security_group_policy	add_group_security
91	9.975247	15.914607	0.7612362	Implement Midonet Juno Security Group Api calls This patch is part of a series of patches converting the current midonet plugin code to the new model described in blueprint midonet-plugin-juno This patch focuses specifically on the "security group" handlers Change-Id: I76d3c8809aff2fc1b74de0fab6712b8495d1413b Partially-Implements: blueprint midonet-plugin-juno	-1	add_security_group_policy	add_group_security
92	4.817722	14.900281	4.8775954	DO NOT MERGE Dirty hack to enable security updates Change-Id: I2640d1b6182466d2ce0d07c27c400c399705f3d7	1	add_security_policy	add_id_security_bug
93	11.057738	17.394854	-0.77416843	Enforce uniqueness of security group name per tenant In Bug: 1194579 a race condition is described where multiple requests to create 'default' security group may not be caught as checks are in code_ not enforced on the db model This review enforces the uniqueness of {tenant_id_ sg_name} in the SecurityGroup db model using a named UniqueConstraint I have included the migration file - please let me know if this is correct I don't think we need a test here as this case is actually already covered in test_extension_security_group Closes-Bug: 1194579 Change-Id: I9559aeed64942b828ec57611daa780ee6ef5bcb1	6	add_security_group_policy	allow_group_security_default
94	10.911187	11.821258	-4.805932	Add Port Security Implementation in ML2 Plugin Implements: blueprint port-security-ml2 Change-Id: I14c6dff025d2e3910e7dc8fba66c65f9657ea04f	4	add_security_policy	enable_driver_port_security
95	7.8983426	12.640475	0.96535784	Do not merge: Security Groups API Tests Enhancements Add test to create security rule -Create a security group rule with protocol attribute as integer value -Validate the security rule protocol value just for investigating the problem of Icd967f8d25a55c3e0db57af8e764bfb0a3dab6f9 Change-Id: If88a5e01b7fddf37850281d0465e822a6557a801	5	add_unit_test	add_test_security_group
96	14.446903	12.306266	-2.9910324	Fix configuration of security group driver The security group driver is correctly configured by default (neutronagentlinuxiptables_firewallOVSHybridIptablesFirewallDriver) and it should be the same both in Neutron and plugin configuration files Change-Id: I78adf19aca2123748876fb7047306604fc905a34 Closes-bug: #1350875	6	add_unit_test	group_test_security
97	14.208395	13.993462	-1.6023334	Fix security groups Security groups are now hanlded correctly for both Nova Network and Neutron while using direct provisioning engine Change-Id: I9904449e87f315f783b2b9f7c0539ff809da65b4 Closes-Bug: #1381035	6	add_security_group_policy	add_id_security_group
98	8.400995	14.604597	-1.3146892	To display protocol of the security group rules in dashboard instance overview page Change-Id: If7cc4de803b6e8b689033dd98c4ba9903a677a91	8	add_unit_test	ensure_test_security_group
99	6.9793673	15.909085	0.3053968	[Data_processing] auto security group Set auto_security_group field checked by default This change also sets the value for copy workflow Change-Id: I8d4317680b0b498843a82740ffac5aa63b05802a Closes-Bug: #1383600	-1	add_security_group_policy	add_id_security_group
100	7.5222044	16.758556	-0.7324771	Friendly error message while creating security group Validate parameter name before going to the parser_ while creating security group Before that_ there was an error about no such parameter Now there is validation in case of: * nova secgroup-create -name Closes-Bug: #977192 Change-Id: Id10ebc7f720aa4183a6ed313388a7a006d17bc37	7	add_security_group_policy	add_id_security_group
101	3.512666	8.394195	-4.5232472	NSX plugin security group rules summarization Summarize the security group rules before creating the rules in NSX controller This fix removes duplicate and redundant rules to yield same or smaller set of rules that enforces the same security policies on the hypervisors and reduce the NSX control cluster memory consumption Change-Id: I889a2c2fdecc5d6f57c5b2cecb9bf017d0d36a5c Closes-Bug: 1376981	2	add_security_policy	nsx|p_id_security_group
102	7.05031	14.019142	-0.48665443	no way to delete valid and invalid security rule Previously deleting correct/incorrect security group rule was throwing the error of "AttributeError" With this fix_ now the valid and invalid security group rules can be deleted Change-Id: Id1ef3ec663e930b726b93803b22c58f7302dcc38 closes-bug: 1163469	8	add_security_group_policy	add_id_security_group
103	15.192967	13.75294	-1.9872886	Use lowercase section name in Neutron ML2 security group config All other security group configs in Neutron are lower-case and it should be consistent Change-Id: I683333c1e186446a69172446cca6d9b952673ed4 Closes-Bug: #1279862	6	add_security_group_policy	add_group_security
104	12.968247	14.392796	-0.75120306	Fixes race condition for create default security group Boot one instance with security_group_api=nova_ it will check Nova's default security group firstly There is race condition that boot some instances at the first time for same tenant_ current logic is: 1 get default security group 2 if not get it _ create one Two threads may in step2 _ then a exceptionSecurityGroupExists is raised Note: this only occurs randomly when boot some instances for same tenant at the first time This commit always tries to create default security group firstly_ then catch the exception SecurityGroupExists Closes-Bug: #1373777 Related-Bug: #1303625 Change-Id: I4a311b3697cd7c2e4ac183886d357e057a378baa	6	add_security_group_policy	adds_group_security
105	7.037427	14.084441	-0.56482947	no obvious way to delete incorrect security rule Previously deleting incorrect/invalid security group rule was throwing the error of "AttributeError" With this fix_ now the invalid security group rules can be deleted Change-Id: Ia6e9d2a0d23554ac9ab6ccd8a077714db9ae82a0 closes-bug: 1163469	8	add_security_group_policy	add_id_security_group
106	7.681803	16.4777	0.28831604	[Sahara] Using IDs for security groups instead of names Change-Id: I0e0e39783c13da05fa07bce8ac800312537dcc73 Closes-Bug: #1364659	7	add_security_group_policy	adds_group_security
107	12.831912	14.768071	-0.15631767	Fail if non-existent security group referenced When using AWS::EC2::SecurityGroup resources with nova-network (not Neutron)_ if a SourceSecurityGroupName was specified in a rule but the name did not correspond to an extant security group it would be silently ignored This change ensures that any such error in the template will cause creation of the security group to fail Fixes-bug: #1291091 Change-Id: I9344451c83f4184ef46d4e9906b94abda08836df	6	add_security_group_policy	add_group_security
108	12.574352	9.672428	-3.1633456	There was a mismatch in case when referring to security groups between ml2 and ovs ML2 was referring to the security group directive as SECURITYGROUP whereas OVS is referring it as securitygroup Fix was to change the ML2 to refer to securitygroup This closes bug : 1248385 Change-Id: I4351ee1aba5f524427523c7419d4430db3f476ac	3	add_security_group_policy	add_group_security
109	12.392858	14.96077	0.05281888	Fix error adding security groups to instances with nexus Adding security group for running instance should not invoke the nexus plugin Current implementation does not validate for the 'new_host_id' as assumes it as host migration and fails Closes-Bug: #1365226 Change-Id: I9ab6b8438e6ee0698a8e2ae7ff7736f7c71b2370	6	add_security_group_policy	add_id_security_group
110	7.212747	16.242306	-0.67629874	Friendly error message while creating security group Validate parameters before going to the parser_ while creating security group Before that_ there was an error about no such parameter Closes-Bug: #977192 Change-Id: I159f9c435f832b1476cda09280e4eeb0cca03e52	7	add_security_group_policy	changed_group_security
111	7.5487976	17.092583	-0.3656881	Implements: Now we can create security group without name & description Closes-Bug: #1254722 Change-Id: Ic59663157c22acb7b84773c9bb5aa4a340240bfa	7	add_security_group_policy	changed_group_security
